e-s-l-e (s2)  excellency, excellently
e-s-l-s-o-r   excelsior
e-s-m-u-s     isthmus
e-s-n/k       eccentric
e-s-n/s       eccentricity
e-s-n-sh      essential
e-s-o-b-tn    exorbitant
e-s-o-d-e-m   exordium
e-s-o-f-e-s-o  ex officio
e-s-o-l-t     exalt
e-s-o-n-r-a   exonerate
e-s-o-s       exhaust
e-s-o-s/t     exhausted
e-s-o-sh-o (s1)  ex officio
e-s-o-s-l     exhaustless
e-s-o-t       exhort
e-s-o-t-r-k (e1, no angle between e, s, and o)  esoteric
e-s-o-t-r-k (e2, angle between e and s)  exoteric
e-s-p         especial, expect, experience (S90)
e-s-p/f       ex post facto
e-s-p/t       expected
e-s-p-a-n-s   expanse
e-s-p-a-sh-ea-t  expatiate
e-s-p-d-i     expedite
e-s-p-e       especially
e-s-p-e-r     experience (DJS)
e-s-p-e-t (e2)  expert
e-s-p-i/t     expired
e-s-p-l       expel, explain
e-s-p-l/t     explained
e-s-p-l-e-s-t  explicit
e-s-p-l-o-e   exploit
e-s-p-l-r     explore
e-s-p-l-sh    explanation, expulsion
e-s-p-l-s-v   expulsive
e-s-p-n       expound
e-s-p-n-j     espionage, expunge
e-s-p-n-s     expense; cf. e-s-p-a-n-s
e-s-p-n-s-e   expectancy
e-s-p-n-s-v   expensive
e-s-p-o       expo, expose
e-s-p-o-n     exponent
e-s-p-o-n-sh  exponential
e-s-p-o-s/r   expositor
e-s-p-o-t     export
e-s-p-r       express
e-s-p-r-a-sh  expiration
e-s-p-r-e     esprit
e-s-p-r-e-m   experiment
e-s-p-r-e-sh  expression
e-s-p-r-g     expurgate
e-s-p-r-p-r-ea-t  expropriate
e-s-p-sh      expectation
e-s-p-t-e-sh  expeditious
e-s-p-tn-t    expedient
e-s-p-t-r-ea-t  expatriate
e-s-p-t-sh    expedition
e-s-r (s2)    exercise
e-s-r-e (s1)  easterly
e-s-r-e-d (s1)  easterly direction
e-s-r-e-s (s1)  easterly side
e-ss (e1)     exist, existence
e-ss (e2)     he says
e-ss/nt (e1)  existent
e-ss-r-b-a-sh (s2-s1)  exacerbation
e-ss-s (e1)   exists
e-s-t         east, establish (Expert), estate, yesterday
e-s-t/a       ecstatic
e-s-t-a-nt    extant
e-s-t-b       establish, he is to be
e-s-t-b-m     establishment
e-s-t-b-m-s   establishments
e-s-t-e (e2)  Easter
e-s-t-e-ng    extinguish
e-s-t-e-nk    extinct
e-s-th/a      aesthetic, esthetic
e-s-t-j-d     estranged
e-s-tm        esteem
e-s-tm-a-t    estimate
e-s-tm-a-td   estimated
e-s-tm-d      esteemed
e-s-tm-p-r-e  extempore
e-s-tm-sh     estimation
e-s-tn        eastern, extend
e-s-tn/t      extended
e-s-tn-e-u-t  extenuate
e-s-tn-sh     extension
e-s-tn-s-v    extensive
e-s-tn-t      extant (Simp.), extent
e-s-t-o-sh    extortion
e-s-t-o-t     extort
e-s-t-p-l     estoppel
e-s-t-r-e     estuary
e-s-t-s-e     ecstasy
e-s-u-t       exult
e-s-ye        easily
e-t           eat, yet (Simp.)
e-t-a (e2)    irritate
e-t-a-l       et al.
e-td          edit, he did
e-td-e (e1, e2)  editor
e-td-r-l      editorial
e-th          with
e-th (th2)    either, ether, ethyl
e-th/k        ethical
e-th-d-r-o    withdraw
e-th-e-n      within
e-th-e-th-t   with or without
e-th-l (th2)  ethereal
e-th-n-e-k (th1)  ethnic
e-th-r-f-m-a-t  with reference to the matter
e-th-s (th2)  either side (Expert)
e-th-t        without
e-th-th       with the
e-th-th-a     with that
e-th-u (angle between th and u)  with you
e-th-u-s (angle between th and u)  with us
e-tm          idiom
e-tm/o (o on side)  etymology
e-tn          eaten
e-tn-b-r-o    Edinburgh
e-tn-l        eternal
e-t-s         eats, etc.
e-t-sh (e2)   irritation
e-u           use
e-u-f         useful
e-u-f-m-s-m   euphemism
e-u-g-s-l-a-v  Yugoslavia
e-u-k         United Kingdom
e-u-k-n       Yukon
e-u-k-tn      Yucatan
e-u-l         useless
e-u-n         union
e-u-n-a-n     unanimous
e-u-n-e-t     unit
e-u-n-f-m     uniform
e-u-n-i/t     united
e-u-n-v       universal, universe
e-u-n-v-e-s-t-e  university
e-u-s         uses, United States
e-u-s-a       United States of America
e-u-sh        usual (S90)
e-u-s-s-r     U.S.S.R.
e-u-t         Utah (Cen.)
e-u-t-a       Utah
e-u-th        youth
e-u-t-l-i-s   utilize
e-v           every (1916, DJS), ever
e-v-a-k-e-u-t  evacuate
e-v-a-n-j/k   evangelical
e-v-a-n-j/s-t  evangelist
e-v-a-p       evaporate
e-v-a-r       everywhere
e-v-b-o       everybody
e-v-e         every
e-v-e-d-a     everyday
e-v-e-k       evict
e-v-h         everything
e-v-k         evoke; cf. e-v-e-k
e-v-k-a-sh    evocation
e-v-l         evil
e-v-l-e-u-t   evaluate
e-v-l-sh      evaluation
e-v-n         even
e-v-n/s       evenings
e-v-n-h       evening
e-v-n-o       even though (DJS Expert)
e-v-nt        event
e-v-nt-l-e    eventually
e-v-o-l       evolve
e-v-o-l-sh-e-s  evolvutionist
e-v-tn        evidence, evident
e-v-u-n       everyone
f             foot (with figure), for
f-            photo- (DJS Expert)
f/a           freight agent
f/e-v         forever
f/o           freight auditor
f-a           far, favor
f-a/e-t       favorite
f-a/t         favored
f-a-b (a1)    favorable
f-a-b (a2)    fable
f-a-b-r-k     fabric, fabricate
f-a-b-u-s     fabulous
f-a-k         fact, fake
f-a-k/l       facullty
f-a-k-l/v     facultative
f-a-k-s-e-m   facsimile
f-a-k-t-e (e2)  factor
f-a-k-t-r-e   factory
f-a-k-t-r-e-s  factories
f-a-l         fail
f-a-l-a-sh    fallacious
f-a-ld        failed
f-a-l-r       failure
f-a-m         fame; cf. f-a-mn
f-a-m (a2)    farm
f-a-m-e (a2, e2)  farmer
f-a-m-e-l     familiar
f-a-mn        famine
f-a-m-u-s     famous
f-a-m-ya      family
f-a-m-ya (a2, ya2)  farmers
f-a-m-ya-s    families
f-a-n/a       fanatic
f-a-n-a-t-ss  fanaticism
f-a-n-i (a2)  Fahrenheit
f-a-n-s-e     fancy
f-a-nt        faint
f-a-nt/s-t    fantastic
f-a-nt-s-ea   fantasia
f-a-r         fair, fare
f-a-r-e       fairly, fairy
f-a-r-f       Fairfield
f-a-r-l       farewell
f-a-s         face, phase
f-a-s (angle between a and s)  favors
f-a-s/l-s     facilities
f-a-s-e-sh    facetious
f-a-s-e-t     facet
f-a-sh        facial (Simp.), fashion
f-a-sh-l      facial
f-a-s-n-a-t-h  fascinating
f-a-ss        faces
f-a-s-t       fast
f-a-s-td-u-s  fastidious
f-a-s-t-e-n   faster than
f-a-t         fat, fate
f-a-t-e-u-t-e  fatuity
f-a-th (th1)  faith, father (DJS)
f-a-th (th2)  farther, father
f-a-th-e-s (th2)  farthest
f-a-th-f (th2)  faithful
f-a-th-h (th2)  farthing
f-a-th-l (th2)  faithless, fatherless
f-a-th-l-o (th2)  father-in-law
f-a-t-l       fatal
f-a-t-u-u-s   fatuous
f-b-a-r       forbear, forebear
f-b-d         forbid
f-c-a-s-l     forecastle
f-d           ford, forward
f-d-a-s       few days
f-d-a-t-u     for a day or two
f-df          fortify, furtive
f-e           fee
f-e/l         fealty
f-e-b         February, feeble
f-e-d         fed, federal (Expert), feed
f-e-d/l       fidelity
f-e-d-r-a-sh  federation
f-e-d-r-l     federal
f-e-d-sh-r-e  fiduciary
f-e-g-r       figure
f-e-g-r/t     figured
f-e-k-sh      fiction
f-e-k-t-e-sh  fictitious
f-e-l         feel, fell, fill
f-e-l/s (s1)  felicity
f-e-l/s (s2)  feelings
f-e-l-a       Philadelphia
f-e-ld        field, filled
f-e-l-e-s-t-a  felicitate
f-e-l-o       fellow
f-e-l-o-s     philosophy
f-e-l-s       feels
f-e-l-t       felt
f-e-l-th      filth
f-e-m         firm, for him
f-e-m-a (a2)  female
f-e-m-a-m     firmament
f-e-mn/nt     femininity
f-e-mn-t (e2)  ferment
f-e-m-u-r     femur
f-e-n-a-n     financial
f-e-n-a-n-s   finance
f-e-n-a-n-ss  finances
f-e-ng-e (e2)  finger
f-e-ng-ye (ye2)  fingers
f-e-n-s       fence
f-e-n-sh      finish
f-e-n-sh-t    finished
f-e-nt        fend, fiend
f-e-nt-r      fender
f-e-nt-sh     fiendish
f-e-r         fear
f-e-r/s (s1)  ferocity
f-e-r/t       feared
f-e-r-f       fearful
f-e-r-l       fearless, feral, ferial, ferrule
f-e-r-o-sh    ferocious
f-e-r-s       fears, fierce
f-e-s         fees, first
f-e-s/k       physical
f-e-s-a-m     for example (DJS Expert)
f-e-s-a-m-p   for example
f-e-s-df-l    festival
f-e-s-e-sh    physician
f-e-sh        fish, fission
f-e-sh-u      fissure
f-e-s-k       first class
f-e-s-k-k-d-sh  first class condition
f-e-s-k-mn-e (e1, e2)  first class manner
f-e-t         feet, fete, fit
f-e-td        feted, fitted
f-e-t-e       fitly
f-e-th (th2)  feather
f-e-t-r       feature
f-e-t-s       fetes, fits
f-e-t-sh      fetish
f-e-u         few, fuse
f-e-u/b       fusibility
f-e-u-g-a-sh  fugacious
f-e-u-l       fuel
f-e-u-m-e-g   fumigate
f-e-u-n-r-l   funeral
f-e-u-r       fewer
f-e-u-r-r     furor
f-e-u-sh      fusion
f-e-u-sh-ea   fuschia
f-e-v-e-d     fervid
f-e-v-nt      fervent
f-e-v-r       fervor, fever
f-e-x         fix
f-e-x-t       fixed
f-e-x-t-r-s   fixtures
f-g-a         forgave
f-g-e         forgive, forgiven
f-g-e/b       forgivable
f-g-e-t       forget
f-g-n         foregone
f-g-r-nt      foreground
f-g-t         forgot
f-g-v         Federal Government (Expert)
f-i           find
f-i-l         file
f-i-ld        filed
f-i-n         fine
f-i-n-e-s     finest, finis
f-i-n-i       finite
f-i-n-l       final
f-i-n-n-e-s   fineness
f-i-nt        fined
f-i-n-ye      finally
f-i-r         fire
f-i-r-a-m     firearm
f-i-t         fight
f-j           forge, fudge; cf. f-o-r-j
f-k           effect
f-k/a         freight claim agent
f-k/o         freight claim auditor
f-k-r         freight car
f-k-s         effects, few weeks
f-k-u-s       focus
f-k-v         effective
f-l-a         Florida
f-l-a-g       flag, flagrance, flagrant
f-l-a-k-s-e-d  flaccid
f-l-a-n-l     flannel
f-l-a-t       flat
f-l-a-t-e (e2)  flatter
f-l-a-t-i-r-n  flatiron
f-l-e-jnt     flippant
f-l-e-sh      flesh
f-l-e-x-o-r (o-r below x)  flexor
f-l-e-x-r     flexure
f-l-i         fly
f-l-ng-tm     for a long time
f-l-o         furlough
f-l-o-n       forlorn
f-l-o-t-s-m   flotsam
f-l-r         floor, flour, flower
f-l-r-e-n     fluorine
f-l-r-e-s     florist
f-l-r-sh      flourish
f-l-sh        flush
f-l-u-d       flood, fluid
f-l-u-k       fluctuate, fluke
f-l-u-td-e    fluidity
f-l-w-ia-l    flywheel
f-m           form, from
f-m/s (intersected)  Federated Malay States
f-m/t         formed
f-m/u         formulate
f-m-a-l       formaldehyde
f-m-e (e2)    former
f-m-e-e (e2)  formerly
f-m-l         formal
f-mn-e-t-s    few minutes
f-mn-s        few moments (Expert)
f-mn-s-g      few moments ago (Expert)
f-mn-th-s     few months
f-m-o         foremost
f-m-p-e       Federal employee (Expert)
f-m-s         forms
f-m-th        from the
f-m-u         from you
f-m-u-l-a     formula
f-n           foreign, fun
f-n-a         forename
f-n-a-s       furnace
f-n-e         funny
f-n-e-t-r     furniture
f-n-j-e (e2)  freight engineer
f-nk          function
f-nk/l        functional
f-n-l         funnel
f-n-o-l       foreknowledge
f-n-s         for instance
f-n-sh        furnish
f-nt          found, fount, fund
f-nt/m        fundamental
f-n-tn        fountain
f-nt-sh       foundation
f-n-u-m-e-r-s  for a number of years
f-n-u-n       forenoon
f-o           fall, foe, follow
f-o/t         followed
f-o-b         free on board (f.o.b.)
f-o-k         folk
f-o-k-n       falcon
f-o-ld-r      folder
f-o-l-e       folly
f-o-l-j       foliage
f-o-n         fallen, fawn, phone
f-o-nt        fond, font, phoned
f-o-nt-l      fondle
f-o-nt-nt     fondant
f-o-r-e-s     forest
f-o-r-j       forage; cf. f-j
f-o-s         falls, false, foes, follows
f-o-t (angle between o and t)  fault
f-o-t (no angle between o and t)  fought
f-o-t-e       faulty
f-o-t-l       faultless
f-r           friend, friendly
f-r/b (intersected)  Federal Reserve Board (Expert)
f-r/l         frailty
f-r/sh        friendship
f-r-a         afraid, fray, freight
f-r-a/r       freighter
f-r-a-m       frame
f-r-a-m-s     frames
f-r-a-n-ch    franchise
f-r-a-nk      frank
f-r-a-nk-e    frankly
f-r-a-nt      frantic
f-r-a-s       phrase
f-r-a-tn-t-e  fraternity
f-r-b         Federal Reserve Bank (Expert)
f-r-e         free
f-r-e-ch-j    free of charge
f-r-e-e       freely
f-r-e-k       frequency, frequent
f-r-e-n/a     frenetic
f-r-e-n-ch    French
f-r-e-s       freeze
f-r-e-sh      fresh
f-r-e-sh-m-a-n  freshman
f-r-e-sh-mn   freshmen
f-r-e-tm      freedom
f-r-e-t-r-k   fretwork
f-r-e-v       frivolous
f-r-g         few years ago (Expert)
f-r-i         Friday, fright, fry
f-r-i-nt      frightended
f-r-l         friendless
f-r-l-e-k     frolic
f-r-n         frown
f-r-n-e (e2)  forerunner
f-r-nt        front, frowned
f-r-nt-e-r    frontier
f-r-o-d-l-e-nt  fraudulent
f-r-o-s-n     frozen
f-r-o-s-t     frost
f-r-u-e-sh    fruition
f-r-u-g       frugal
f-r-u-t       fruit
f-r-u-t-l     fruitless
f-s           force
f-s-e-p-s (s1, s2)  forceps
f-s-e-tn-tm   for a certain time
f-s-m-ch      forasmuch
f-ss          forces
f-s-t         forced
f-t           future
f-t/o         photograph
f-t/o-s       photographs
f-t/s-t       futurist
f-td          forwarded
f-t-e (e2)    foretell
f-t-e-t       fortitude
f-th          for the, forth
f-th (th2)    further
f-th-e-s (th2)  furthest
f-th-n (th2)  further than
f-th-n-s (th2)  furtherance
f-th-p (th1)  for the purpose (Expert)
f-tm-b        for the time being
f-tn          fortune
f-tn-a-t      fortunate
f-t-n-i       fortnight
f-t-o         foretold, photo
f-t-r         future (Simp.)
f-t-u-th      Ft. Worth
f-u           for you, full, fully (1916)
f-u-d         food
f-u-e         fully
f-u-f         fulfill
f-u-k-r-m     fulcrum
f-u-k-v       for your convenience
f-u-l         fool
f-u-l-sh      foolish
f-u-r         fur
f-u-s         for us, fuss
f-u-s-m       fulsome
f-u-t         foot
f-u-t-b-o-l   football
f-u-t-l-i-s   footlights
g             go, God (1902), good, gallon (with figure)
g (raised)    grand
g/a-v-n       Grand Haven
g/b (intersected)  Great Britain
g/b-i (intersected)  Great Britain and Ireland
g/e           goodly, grandly
g/e-l-o-k     grandiloquence, grandiloquent
g/e-n-e-s     goodliness
g/f-a-th (th2)  grandfather
g/m-u-th      grandmother
g/o-s         grandiose
g/r-a-p       Grand Rapids
g/u-r         grandeur
g-a           gave, Georgia (Cen.), gay
g-a-b         gable
g-a-d (a2)    guard
g-a-d-ea-n (a2)  guardian
g-a-d-l       Gudalajara
g-a-g-o-e-l   gargoyle
g-a-m         game
g-a-m-b       gamble
g-a-m-b/t     gambled
g-a-m-b-t     gambit
g-a-m-s       games
g-a-n         gain
g-a-ng        gang
g-a-ng-l-e-n  ganglion
g-a-nt        gained
g-a-nt-e (a2)  guarantee
g-a-nt-r (a2)  guarantor
g-a-r/l       garrulity
g-a-r-a-sh    garage
g-a-r-b-j     garbage
g-a-r-m       garment
g-a-r-n-e-t-r  garniture
g-a-r-n-sh-e  garnishee
g-a-r-s-n     garrison
g-a-s         gas, gave us, gaze
g-a-s-e-l     gazelle
g-a-s-e-t     gazette
g-a-s-l-e-n   gasoline
g-a-s-t-e     ghastly
g-a-s-t-r-o-n-k  gastronomic
g-a-t         gate
g-a-t-e       gaiety
g-a-th        gather
g-a-th/t      gathered
g-a-tm        Guatamala
g-a-tn (a2)   garden
g-b-i         good-bye
g-b-n-a-t-r-l  gubanatorial
g-d           God
g-d-e         godly
g-d-e-s       goddess
g-d-l         godless
g-d-l-a       godlike
g-d-s-e-n     godsend
g-e           give, given
g-e/n         give away (Expert)
g-e-f-t       gift
g-e-f-t-s     gifts
g-e-ld        gild
g-e-l-t       guilt
g-e-l-t-e     guilty
g-e-l-t-l     guiltless
g-e-m-l-e     gimlet
g-e-ng-a-m    gingham
g-e-r-g-l     gurgle
g-e-s         give us, given us, gives, guess
g-e-s-t       guest
g-e-t         get
g-e-tn (e2)   guerdon
g-e-t-p       get up (Expert)
g-e-t-s       gets
g-i-d         guide
g-i-s         guise, guys
g-i-tn-s      guidance
g-l           glad, girl
g-l/d         girlhood
g-l/n         gladden (1916)
g-l-a-d-i-l-u-s  gladiolus
g-l-a-n-s     glance
g-l-a-s       glass, glaze
g-l-a-s-f     glassful
g-l-a-s-g     Glasgow
g-l-a-sh-e (e2)  glacier, glazier
g-l-a-ss      glasses
g-l-e         gladly, glee
g-l-e-f       gleeful, glyph
g-l-e-m-s     gleams, glimpse
g-l-e-r-f-m-u  glad to hear from you
g-l-n         gladden, gladness (1916)
g-l-n-e-s     gladness
g-l-o         glory, glow
g-l-o-b       glob, globe
g-l-o-b-l     global, globule
g-l-o-f       glorify
g-l-o-s       glories, gloss, glows
g-l-o-s (s1)  glorious
g-l-s-e       glad to see
g-l-sh        girlish
g-l-u-m-e     gloomy
g-l-u-tn      gluten, glutton
g-l-v-e-s-tn  Galveston
g-l-v-n-i-s-d  galvanized
g-l-v-s       gloves
g-m           gum
g-n           gone, gown, gun
g-n-e-s       goodness
g-n-l         gunwale
g-n-s-t-o     gunstock
g-o-b         gob, gobble
g-o-b-l-e     goblet
g-o-d         goad, God (Simp.), gourd
g-o-j-u-s     gorgeous
g-o-l         gall, goal
g-o-ld        gold
g-o-ld-n      golden
g-o-l-f       golf
g-o-nt-l-a    gondola
g-o-nt-l-e    gauntlet
g-o-r-e-l-a   gorilla
g-o-s-e-p     gossip
g-o-s-t-e     ghostly
g-r           great
g-r-a         grade, gray
g-r-a-d-e-u-sh  graduation
g-r-a-d-e-u-t  graduate
g-r-a-d-e-u-td  graduated
g-r-a-df-h    gratifying
g-r-a-d-l-e   gradually
g-r-a-f-k     graphic
g-r-a-m-a-n (a2, a2)  grammarian
g-r-a-m-e (e2)  grammar
g-r-a-n       grain
g-r-a-n/u     granulate
g-r-a-nt      grant
g-r-a-nt-d    granted
g-r-a-s       grace, grass
g-r-a-s-l     graceless
g-r-a-s-o-p-r  grasshopper
g-r-a-t       gratitude
g-r-a-t/f     gratification
g-r-a-t-f     grateful
g-r-a-tn-t    gradient
g-r-a-v       grave
g-r-a-v-mn    gravamen
g-r-a-v-t-a   gravitate
g-r-e         greatly
g-r-e-d-i-r-n  gridiron
g-r-e-f       grief
g-r-e-g-a-r   gregarious
g-r-e-l-a     guerilla
g-r-e-n       green
g-r-e-p       grip
g-r-e-t       greet
g-r-e-t/s     greetings
g-r-i-nt      grind
g-r-j         grudge
g-r-l         great deal
g-r-nt        ground, grunt
g-r-nt-l      groundless
g-r-nt-r-k    groundwork
g-r-o         grow
g-r-o-n       grown
g-r-o-nt      groaned
g-r-o-s       gross
g-r-o-s-e-r   grocer
g-r-o-s-e-r-e  grocery
g-r-o-th      growth
g-r-p         great pleasure
g-r-r         greater
g-r-r-n       greater than
g-r-s-t       greatest
g-r-u         grew
g-r-u-p       group
g-s           goes, goods
g-sh          gush
g-t           got
g-t-e         guarantee (DJS Expert)
g-tn          gotten
g-u-l-e       gullet, gully
g-u-s-e-t     gusset
g-v           govern, government
g-v/m         governmental
g-v/r         governor
g-v/t         governed
g-v-e-s       governness
g-v-e-u-s     Government of the United States (Expert)
g-v-m         government (Simp.)
g-w-a-m       Guam
g-w-a-sh      gouache
h             a, an
h/n-e-r-g     a hundred years ago (Expert)
h-a           hay
h-a-b-t       habit
h-a-b-t-a-t   habitat
h-a-b-t-e-u-t  habituate
h-a-b-tn      habitant
h-a-b-t-s     habits
h-a-b-t-u     habitude
h-a-d (a2)    hard
h-a-d-e (a2)  hardly
h-a-d-e (a2, e2)  harder
h-a-d-e-s (a2)  hardest
h-a-d-r-e-s-e-r (a2)  hairdresser
h-a-d-w-a (a2, a2)  hardware
h-a-f         half
h-a-jnt       happened
h-a-k-k       haycock
h-a-l-o-e-n   Halloween
h-a-l-o-j     halogen
h-a-l-s-t-o-n  hailstone
h-a-m (a2)    harm
h-a-m-e-l     Hamilton
h-a-m-l (a2)  harmless
h-a-mn-e (a2)  harmony
h-a-ng        hang
h-a-nk        Hankow
h-a-nk-e-r-ch  handkerchief
h-a-n-s-m     handsome, hansom
h-a-p-a-s-a-d (a2, a2, a2)  haphazard
h-a-p-e       happy
h-a-p-e/s-t   happiest
h-a-p-e-n-e-s (p-e2)  happiness
h-a-p-e-r     happier
h-a-p-l       hapless
h-a-p-n       happen
h-a-p-n-s     happens
h-a-p-ya      happily
h-a-r         hair
h-a-r (dot in front of a)  aware (1916)
h-a-r-p-s-k-o-d  harpsichord
h-a-r-v-e-s   harvest
h-a-s-k       hassock
h-a-s-n       hasten
h-a-s-t       haste
h-a-t         hat, hate
h-a-t (a2)    heart
h-a-td        hated
h-a-t-e (a2)  hearty
h-a-t-l (a2)  heartless
h-a-tn (a2)   harden, hearten
h-a-t-s       hats
h-a-t-s-o-r-n (a2, o sideways)  hartshorn
h-a-u-d       Howard
h-a-u-i       Hawaii (Simp.)
h-a-u-nt      hound
h-a-u-t-s-e-r  howitzer
h-a-v-k       havoc
h-e-ch        hitch
h-e-d         he had, heed, hid, head
h-e-d (e2)    heard
h-e-d/k       headquarters
h-e-d-a-k     headache
h-e-d-l       headless, heedless
h-e-d-r-k     headwork
h-e-d-s       heads
h-e-d-s-t-r   headstrong
h-e-j-e-r-a   hegira
h-e-j-mn-e    hegemony
h-e-j-o-g     hedgehog
h-e-k-        hekto- (S90)
h-e-k-a-tm    hecatomb
h-e-l         hill
h-e-ld        held
h-e-l-e-m     helium
h-e-l-p       help
h-e-l-p-f     helpful
h-e-l-p-l     helpless
h-e-l-p-s     helps
h-e-l-p-t     helped
h-e-l-s       hills
h-e-l-th      health
h-e-l-th-e    healthy
h-e-m         hem
h-e-m-a-t-i   hematite
h-e-n         hen
h-e-n-b-f (e2)  hereinbefore
h-e-n-f (e2)  hereinafter
h-e-n-s       hence
h-e-n-s-f-d   henceforward
h-e-n-t-u (e2)  hereunto
h-e-p         heap
h-e-p-k-r-s-e  hypocrisy
h-e-p-n-o-t-e-s  hypnotist
h-e-p-n-o-t-s-m  hypnotism
h-e-p-n-ss    hypnosis
h-e-p-p-tm    hippopotamus
h-e-p-s       heaps
h-e-p-t-a-ng-u  heptangular
h-e-p-t-e-k-a  hepatica
h-e-r         hear, here
h-e-r/a       heretic
h-e-r-a-b-s   hereabouts
h-e-r-a-f     hereafter
h-e-r-b       hereby
h-e-r-b-a-sh  herbaceous
h-e-r-b-e-v   herbivorous
h-e-r-e       hurry
h-e-r-e-d     hurried
h-e-r-h       hearing, herring
h-e-r-l       hurl
h-e-r-n       heron (Simp.)
h-e-r-o       hereof, hero
h-e-r-o-e-n   heroine (Simp.)
h-e-r-o-n     heroine, heron
h-e-r-o-s-m   heroism
h-e-r-p-o-n   hereupon
h-e-r-s       hears, hearse
h-e-r-s-e     heresy
h-e-r-s-u-t   hirsute
h-e-r-th (th2)  here and there
h-e-s         hiss
h-e-s-a-g     hexagonal
h-e-s-a-ng-u  hexangular
h-e-s-t-a     hesitate
h-e-s-tn      hesitant
h-e-s-tn-s    hesitance
h-e-s-t-r/k   historical
h-e-s-t-r-e   history
h-e-s-t-r-ea-n  historian
h-e-s-t-r-k   historic
h-e-s-t-r-k-s  hysterics
h-e-t         heat, hit
h-e-t (e2)    hereat, hurt
h-e-t/b (e2)  heritability
h-e-t-b (e2)  heritable
h-e-td        headed, heeded
h-e-td-e (e2, e1)  heredity
h-e-t-f (e2)  heretofore
h-e-th        heath, heather
h-e-th (e2-th1)  herewith
h-e-th-t-u    hitherto
h-e-t-j (e2)  heritage
h-e-tn        hidden
h-e-t-u (e2)  hereto
h-e-u-j       huge
h-e-u-m/nt    humanity
h-e-u-m-a-n   humane
h-e-u-m-e (e2)  humor
h-e-u-m-e/s-t (e2)  humorist
h-e-u-m-e-df  humidify
h-e-u-m-e-d-r  humidor
h-e-u-m-e-r-u-s  humorous
h-e-u-mn      human
h-e-u-s-tn    Houston
h-e-v-e       heavy
h-e-v-e-r     heavier
h-e-v-n       heaven
h-e-v-n-s     heavens
h-h-e-d       ahead
h-i           Hawaii (Cen.), high
h-ia          highly
h-ia-t-u-s    hiatus
h-i-b-o-n     highborn
h-i-d-r-a     Hydra, hydrate
h-i-d-r-e-l/k  hydroelectric
h-i-d-r-o-j   hydrogen
h-i-d-r-o-k-l-r-k  hydrochloric
h-i-d-r-o-k-r-b-n  hydrocarbon
h-i-d-r-o-l   hydraulic
h-i-d-r-o-s-i-d  hydroxide
h-i-d-r-o-s-t/a-s  hydrostatics
h-i-f-nt      hyphened
h-i-h-nt-d    high-handed
h-i-l (dot in front of i)  awhile
h-i-l/r       hilarity
h-i-l-a-r     hilarious
h-i-l-e-n     hyaline
h-i-p-d-e-m-e-k  hypodermic
h-i-p-e-r-k-r/ya  hypercritical
h-i-p-e-t-r-o-f-e (e2, e1)  hypertrophy
h-i-p-r-b-l-a  hyperbola
h-i-p-r-b-l-e  hyperbole
h-i-p-th-e-k  hypothecate
h-i-p-th-e-ss  hypothesis
h-i-p-tn-u-s  hypoteneuse
h-i-r         higher
h-i-r/a       hieratic
h-i-r/t       hired
h-i-r-n       higher than
h-i-s         highest
h-i-s-e-n-th  hyacinth
h-i-t         height
h-nt          hand
h-nt-d        handed
h-nt-e        handy
h-nt-e-r-k    handiwork
h-nt-l        handle
h-nt-ld       handled
h-nt-nt       hand in hand
h-nt-s        hands
h-o-b         hobble
h-o-g         hog
h-o-g-s-e-d   hogshead
h-o-g-sh      hoggish
h-o-g-w-e-d   hogweed
h-o-i         Hawaii
h-o-l         hall, haul, hole, whole
h-o-l-b-t     halibut
h-o-ld        hold
h-o-ld-r      holder
h-o-ld-s      holds
h-o-l-e       holy, wholly
h-o-l-e-d-a   holiday
h-o-l-o-t     whole lot
h-o-l-s-a     wholesale
h-o-l-s-m     wholesome
h-o-m         home
h-o-m-e-r-k   Homeric
h-o-m-l       homeless
h-o-m-l-a     homelike
h-o-mn-e      hominy
h-o-mn-e-m    homonym
h-o-m-nk      homunculus
h-o-m-o-l-g   homologous
h-o-m-s-e-k   homesick
h-o-m-s-i     homicide
h-o-m-s-td    homestead
h-o-nt        on hand
h-o-nt-r-a-s  Honduras
h-o-p         hope
h-o-p-f       hopeful
h-o-p-l       hopeless
h-o-p-t       hoped
h-o-r-b       horrible
h-o-r-e-s-nt  horizontal
h-o-r-f       horrify
h-o-r-nt      horned
h-o-r-r       horror
h-o-r-s       horse
h-o-r-s-a-r   horsehair
h-o-r-s-b-a-k  horseback
h-o-r-s-i-d   horsehide
h-o-r-s-k-p   horoscope
h-o-s         hose
h-o-sh-e-e (e2)  hosiery
h-o-s-p-t/l   hospitality
h-o-s-p-t-l   hospital
h-o-s-t/l     hostility
h-o-s-t-l     hostel, hostile
h-o-t         hot
h-o-t-a-t-r-e  hortatory
h-o-t-e-k-l-t-r  horticulture
h-o-t-e-l     hotel
h-o-v-l       hovel
h-p           horsepower
h-u           who
h-u-a         away
h-u-a-k       awake
h-u-a-r       v. h-u-s-a-r
h-u-a-t       await
h-u-a-t-h     awaiting
h-u-b-b       hubbub
h-u-d         you had
h-u-e-l       wheel
h-u-e-s-l     whistle
h-u-e-t       wheat
h-u-h-d       who had
h-u-i-f       v. h-u-s-i-f
h-u-i-t       white
h-u-k-u-u-m   hookworm
