"word","formal","lazy","keyer","usage","hint"
"is","s","s","","1","is = s (s) [1]"
"this","th-s","hs","","2","this = hs (th-s) [2]"
"were","e-r","er","","3","were = er (e-r) [2]"
"then","th-n","hn","","4","then = hn (th-n) [2]"
"may","m-a","ma","","5","may = ma (m-a) [1]"
"see","s-e","se","","6","see = se (s-e) [1]"
"phone","f-o-n","fon","","7","phone = fon (f-o-n) [2]"
"center","^-s-n","sn","","9","center = sn (^-s-n) [4]"
"these","th-e-s","hes","","11","these = hes (th-e-s) [2]"
"bet","b-e-t","beto","o","12","bet = beto (b-e-t) [-1]"
"team","t-e-m","tem","","13","team = tem (t-e-m) [1]"
"glad","g-l","gl","","15","glad = gl (g-l) [2]"
"store","s-t-o-r","stor","","16","store = stor (s-t-o-r) [1]"
"done","d-n","dn","","17","done = dn (d-n) [2]"
"down","d-n","dno","o","18","down = dno (d-n) [1]"
"new","n-u","nu","","19","new = nu (n-u) [1]"
"those","th-s","hso","o","21","those = hso (th-s) [2]"
"build","b-ld","bld","","22","build = bld (b-ld) [2]"
"the","th","h","","23","the = h (th) [2]"
"of","o","o","","24","of = o (o) [1]"
"and","nt","nt","","25","and = nt (nt) [1]"
"to","t-u","tu","","26","to = tu (t-u) [0]"
"a","h","hk","","27","a = hk (h) [-1]"
"in","n","n","","28","in = n (n) [1]"
"that","th-a","ha","","29","that = ha (th-a) [2]"
"I","a","ik","","30","I = ik (a) [-1]"
"was","o-s","os","","31","was = os (o-s) [1]"
"he","e","e","","32","he = e (e) [1]"
"his","s","su","u","33","his = su (s) [1]"
"with","e-th","eh","","34","with = eh (e-th) [2]"
"it","t","t","","35","it = t (t) [1]"
"for","f","f","","36","for = f (f) [2]"
"as","a-s","aso","o","37","as = aso (a-s) [-1]"
"had","a-d","ad","","38","had = ad (a-d) [1]"
"you","u","u","","39","you = u (u) [2]"
"not","n","ni","i","40","not = ni (n) [1]"
"be","b","b","","41","be = b (b) [1]"
"on","o-n","ono","o","42","on = ono (o-n) [-1]"
"at","t","ti","i","43","at = ti (t) [0]"
"by","b","bo","o","44","by = bo (b) [0]"
"her","e-r","ero","o","45","her = ero (e-r) [0]"
"which","ch","c","","46","which = c (ch) [4]"
"have","v","v","","47","have = v (v) [3]"
"or","o-r","oro","o","48","or = oro (o-r) [-1]"
"from","f-m","fm","","49","from = fm (f-m) [2]"
"but","b","bu","u","50","but = bu (b) [1]"
"all","o2","oo","o","51","all = oo (o2) [1]"
"him","e-m","em","","52","him = em (e-m) [1]"
"she","sh-e","ze","","53","she = ze (sh-e) [1]"
"they","th-e","heo","o","54","they = heo (th-e) [1]"
"my","m-a","mao","o","55","my = mao (m-a) [-1]"
"are","r","r","","56","are = r (r) [2]"
"so","s-o","soo","o","57","so = soo (s-o) [-1]"
"me","m-e","meo","o","58","me = meo (m-e) [-1]"
"their","th2","ho","o","59","their = ho (th2) [3]"
"an","h","hko","o","60","an = hko (h) [-1]"
"one","u-n","uno","o","61","one = uno (u-n) [0]"
"we","u-e","ue","","63","we = ue (u-e) [0]"
"who","^-h-\-u","hu","","64","who = hu (^-h-\-u) [1]"
"would","d","d","","65","would = d (d) [4]"
"said","s-e-d","sed","","66","said = sed (s-e-d) [1]"
"been","b-n","bn","","67","been = bn (b-n) [2]"
"no","n-o","noo","o","68","no = noo (n-o) [-1]"
"will","l","l","","69","will = l (l) [3]"
"them","th-m","hm","","70","them = hm (th-m) [2]"
"when","e-n","eno","o","71","when = eno (e-n) [1]"
"if","e-f","ef","","72","if = ef (e-f) [0]"
"there","th2","hi","i","73","there = hi (th2) [3]"
"more","m","m","","74","more = m (m) [3]"
"out","a-u","w","","75","out = w (a-u) [2]"
"any","n-e","neo","o","76","any = neo (n-e) [0]"
"up","/-p","po","o","77","up = po (/-p) [0]"
"into","nt-u","ntu","","78","into = ntu (nt-u) [1]"
"your","u","uo","o","79","your = uo (u) [2]"
"has","a-s","asu","u","80","has = asu (a-s) [0]"
"do","d-o","doo","o","81","do = doo (d-o) [-1]"
"what","o-t","ot","","82","what = ot (o-t) [2]"
"could","k-d","kd","","83","could = kd (k-d) [3]"
"our","r","ro","o","84","our = ro (r) [1]"
"than","th-n","hno","o","85","than = hno (th-n) [1]"
"other","u-th","uh","","86","other = uh (u-th) [3]"
"some","s-m","sm","","87","some = sm (s-m) [2]"
"very","v-e","ve","","88","very = ve (v-e) [2]"
"man","m-a-n","mano","o","89","man = mano (m-a-n) [-1]"
"upon","p-n","pn","","90","upon = pn (p-n) [2]"
"about","a-b","ab","","91","about = ab (a-b) [3]"
"its","t-s","ts","","92","its = ts (t-s) [1]"
"only","o-n-e","oneo","o","93","only = oneo (o-n-e) [0]"
"time","tm","tm","","94","time = tm (tm) [2]"
"like","l-a","lao","o","96","like = lao (l-a) [1]"
"little","l-e-t","leto","o","97","little = leto (l-e-t) [2]"
"now","n-a-u","nw","","98","now = nw (n-a-u) [1]"
"should","sh-d","zd","","99","should = zd (sh-d) [4]"
"can","k","k","","100","can = k (k) [2]"
"made","m-a-d","mad","","101","made = mad (m-a-d) [1]"
"did","td","td","","102","did = td (td) [1]"
"such","s-ch","sc","","103","such = sc (s-ch) [2]"
"great","g-r","gr","","104","great = gr (g-r) [3]"
"must","m-s","ms","","105","must = ms (m-s) [2]"
"two","t-u","tuo","o","106","two = tuo (t-u) [0]"
"before","b-f","bf","","107","before = bf (b-f) [4]"
"us","u-s","uso","o","108","us = uso (u-s) [-1]"
"over","^-o","ou","u","109","over = ou (^-o) [2]"
"much","m-ch","mc","","111","much = mc (m-ch) [2]"
"know","n-o","nou","u","112","know = nou (n-o) [1]"
"after","a-f","af","","113","after = af (a-f) [3]"
"first","f-e-s","fes","","114","first = fes (f-e-s) [2]"
"never","n-v","nv","","117","never = nv (n-v) [3]"
"most","m-o","mo","","118","most = mo (m-o) [2]"
"where","a-r","ar","","119","where = ar (a-r) [3]"
"old","o-ld","oldo","o","120","old = oldo (o-ld) [-1]"
"men","mn","mn","","121","men = mn (mn) [1]"
"own","o-n","onu","u","122","own = onu (o-n) [0]"
"shall","sh","z","","123","shall = z (sh) [4]"
"came","k-a-m","kam","","125","came = kam (k-a-m) [1]"
"project","p-r-j-k","prjk","","126","project = prjk (p-r-j-k) [3]"
"without","e-th-t","eht","","127","without = eht (e-th-t) [4]"
"come","k-m","km","","128","come = km (k-m) [2]"
"make","m-a-k","mak","","129","make = mak (m-a-k) [1]"
"day","d-a","da","","131","day = da (d-a) [1]"
"might","m-a-t","mat","","132","might = mat (m-a-t) [2]"
"long","l-ng","lng","","133","long = lng (l-ng) [1]"
"through","th-r-u","hru","","134","through = hru (th-r-u) [4]"
"himself","e-m-s","ems","","135","himself = ems (e-m-s) [4]"
"work","r-k","rk","","136","work = rk (r-k) [2]"
"how","a-u","wo","o","137","how = wo (a-u) [1]"
"go","g","g","","138","go = g (g) [1]"
"am","m","mu","u","139","am = mu (m) [0]"
"way","u-a","ua","","140","way = ua (u-a) [1]"
"even","e-v-n","evn","","142","even = evn (e-v-n) [1]"
"many","mn-e","mne","","144","many = mne (mn-e) [1]"
"well","l","lo","o","145","well = lo (l) [2]"
"say","s-a","sao","o","146","say = sao (s-a) [0]"
"every","e-v-e","eve","","147","every = eve (e-v-e) [2]"
"too","t-u","tuu","u","148","too = tuu (t-u) [0]"
"think","th-\-h","hg","","149","think = hg (th-\-h) [3]"
"under","^-u","uu","u","150","under = uu (^-u) [3]"
"life","l-a-f","laf","","151","life = laf (l-a-f) [1]"
"went","e-nt","ent","","152","went = ent (e-nt) [1]"
"back","b-a-k","bak","","153","back = bak (b-a-k) [1]"
"same","s-a-m","sam","","154","same = sam (s-a-m) [1]"
"last","l-a-s","las","","155","last = las (l-a-s) [1]"
"found","f-nt","fnt","","156","found = fnt (f-nt) [2]"
"take","t-a","ta","","157","take = ta (t-a) [2]"
"people","p-e-p","pep","","158","people = pep (p-e-p) [3]"
"thought","th-o-t","hot","","159","thought = hot (th-o-t) [4]"
"here","^-h-\-e-r","hero","o","160","here = hero (^-h-\-e-r) [0]"
"still","s-t-e2","ste","","161","still = ste (s-t-e2) [2]"
"just","j-u-s","jus","","163","just = jus (j-u-s) [1]"
"while","i-l","ilo","o","164","while = ilo (i-l) [2]"
"also","o-s-o","oso","","166","also = oso (o-s-o) [1]"
"again","a-g-n","agn","","167","again = agn (a-g-n) [2]"
"against","a-g-n-s","agns","","168","against = agns (a-g-n-s) [3]"
"place","p-l-a-s","plas","","169","place = plas (p-l-a-s) [1]"
"away","/-n","na","a","170","away = na (/-n) [2]"
"get","g-e-t","geto","o","171","get = geto (g-e-t) [-1]"
"young","u-ng","ung","","172","young = ung (u-ng) [2]"
"die","d-i","di","","173","die = di (d-i) [1]"
"though","th-o","hoo","o","174","though = hoo (th-o) [3]"
"yet","e-t","eto","o","175","yet = eto (e-t) [0]"
"give","g-e","ge","","176","give = ge (g-e) [2]"
"hand","^-h-\-nt","hnt","","177","hand = hnt (^-h-\-nt) [1]"
"eyes","i-s","iso","o","178","eyes = iso (i-s) [1]"
"ever","e-v","ev","","179","ever = ev (e-v) [2]"
"part","p-t","pt","","180","part = pt (p-t) [2]"
"left","l-f-t","lft","","182","left = lft (l-f-t) [1]"
"things","th-\-s","hsu","u","183","things = hsu (th-\-s) [3]"
"saw","s-o","sou","u","184","saw = sou (s-o) [0]"
"years","e-r-s","ers","","185","years = ers (e-r-s) [2]"
"took","t-u-k","tuk","","186","took = tuk (t-u-k) [1]"
"nothing","n-\-h","ng","","187","nothing = ng (n-\-h) [5]"
"put","p","pu","u","188","put = pu (p) [1]"
"three","th2-e","heu","u","189","three = heu (th2-e) [2]"
"always","o-l-s","ols","","190","always = ols (o-l-s) [3]"
"off","o-f","ofo","o","192","off = ofo (o-f) [0]"
"once","u-n-s","uns","","193","once = uns (u-n-s) [1]"
"another","n-u-th","nuh","","194","another = nuh (n-u-th) [4]"
"right","r-i","ri","","195","right = ri (r-i) [3]"
"don't","d-o-n","don","","196","don't = don (d-o-n) [2]"
"between","b-tn","btn","","197","between = btn (b-tn) [4]"
"each","e-ch","ec","","198","each = ec (e-ch) [2]"
"face","f-a-s","fas","","199","face = fas (f-a-s) [1]"
"because","k-s2","ks","","200","because = ks (k-s2) [5]"
"whom","^-h-\-u-m","hum","","201","whom = hum (^-h-\-u-m) [1]"
"few","f-e-u","fu","","202","few = fu (f-e-u) [1]"
"tell","t-e","teo","o","204","tell = teo (t-e) [1]"
"son","s-n","sno","o","205","son = sno (s-n) [0]"
"love","l-v","lv","","206","love = lv (l-v) [2]"
"far","f-a","fa","","207","far = fa (f-a) [1]"
"seemed","s-e-mt","semt","","209","seemed = semt (s-e-mt) [2]"
"house","^-h-\-u-s","hus","","210","house = hus (^-h-\-u-s) [2]"
"got","g-t","gt","","212","got = gt (g-t) [1]"
"God","g","gu","u","213","God = gu (g) [1]"
"head","^-h-\-e-d","hed","","214","head = hed (^-h-\-e-d) [1]"
"called","k-o-/-t","kot","","215","called = kot (k-o-/-t) [3]"
"looked","l-u-/-t","lut","","216","looked = lut (l-u-/-t) [3]"
"whole","^-h-\-o-l","hol","","217","whole = hol (^-h-\-o-l) [2]"
"set","s-e-t","seto","o","218","set = seto (s-e-t) [-1]"
"find","f-i","fi","","219","find = fi (f-i) [2]"
"world","u-u","uuo","o","221","world = uuo (u-u) [2]"
"thing","th-\-h","hgo","o","223","thing = hgo (th-\-h) [2]"
"both","b-o-th","boh","","224","both = boh (b-o-th) [1]"
"told","t-o","tou","u","225","told = tou (t-o) [1]"
"let","l-e","leo","o","226","let = leo (l-e) [0]"
"look","l-u","lu","","227","look = lu (l-u) [2]"
"night","n-i","nio","o","228","night = nio (n-i) [2]"
"heard","^-h-\-e2-d","hedo","o","230","heard = hedo (^-h-\-e2-d) [1]"
"mind","m-i-n","min","","231","mind = min (m-i-n) [1]"
"knew","n-u","nuo","o","232","knew = nuo (n-u) [1]"
"heart","^-h-\-a2-t","hato","o","233","heart = hato (^-h-\-a2-t) [1]"
"seen","s-e-n","sen","","234","seen = sen (s-e-n) [1]"
"days","d-a-s","daso","o","236","days = daso (d-a-s) [0]"
"name","n-a","nao","o","238","name = nao (n-a) [1]"
"among","m-ng","mng","","239","among = mng (m-ng) [2]"
"better","b-t-e2","bte","","240","better = bte (b-t-e2) [3]"
"full","f-u","fuo","o","241","full = fuo (f-u) [1]"
"something","s-m-\-h","smg","","242","something = smg (s-m-\-h) [6]"
"moment","m-o-m","mom","","244","moment = mom (m-o-m) [3]"
"gave","g-a","ga","","245","gave = ga (g-a) [2]"
"country","k-t","kt","","246","country = kt (k-t) [5]"
"almost","o-m-o","omo","","248","almost = omo (o-m-o) [3]"
"soon","s-n","snu","u","250","soon = snu (s-n) [1]"
"course","k-r-s","krs","","251","course = krs (k-r-s) [3]"
"cannot","k-n","kn","","252","cannot = kn (k-n) [4]"
"asked","s-k-t","skt","","253","asked = skt (s-k-t) [2]"
"small","s-m-o","smo","","254","small = smo (s-m-o) [2]"
"enough","n-u-f","nuf","","256","enough = nuf (n-u-f) [3]"
"want","o-nt","ont","","258","want = ont (o-nt) [1]"
"side","s-i","sio","o","259","side = sio (s-i) [1]"
"woman","u-mn","umn","","260","woman = umn (u-mn) [2]"
"however","a-u-v","wv","","261","however = wv (a-u-v) [5]"
"home","^-h-\-o-m","hom","","262","home = hom (^-h-\-o-m) [1]"
"brought","b-r-o-t","brot","","263","brought = brot (b-r-o-t) [3]"
"whose","^-h-\-u-s","huso","o","264","whose = huso (^-h-\-u-s) [1]"
"nor","n-o-r","noro","o","265","nor = noro (n-o-r) [-1]"
"father","f-a-th","fah","","266","father = fah (f-a-th) [3]"
"quite","k-a-t","qat","","267","quite = qat (k-a-t) [2]"
"words","u-d-s","uds","","268","words = uds (u-d-s) [2]"
"given","g-e","geo","o","269","given = geo (g-e) [2]"
"till","t-e","teu","u","270","till = teu (t-e) [1]"
"taken","t-a-k-n","takn","","272","taken = takn (t-a-k-n) [1]"
"use","e-u","ui","i","273","use = ui (e-u) [1]"
"hands","^-h-\-nt-s","hnts","","274","hands = hnts (^-h-\-nt-s) [1]"
"does","d-u-s","dus","","275","does = dus (d-u-s) [1]"
"until","nt-e","nte","","276","until = nte (nt-e) [2]"
"end","nt","nto","o","277","end = nto (nt) [0]"
"turned","t-e-n-/-t","tent","","278","turned = tent (t-e-n-/-t) [2]"
"rather","r-a-th","rah","","279","rather = rah (r-a-th) [3]"
"best","b-e-s","bes","","281","best = bes (b-e-s) [1]"
"since","s-e-n-s","sens","","283","since = sens (s-e-n-s) [1]"
"felt","f-e-l-t","felto","o","284","felt = felto (f-e-l-t) [-1]"
"word","u-d","ud","","285","word = ud (u-d) [2]"
"lord","l-o-d","lod","","286","lord = lod (l-o-d) [1]"
"light","l-i","li","","289","light = li (l-i) [3]"
"oh","o","oi","i","290","oh = oi (o) [0]"
"next","n-e-s","nes","","291","next = nes (n-e-s) [1]"
"began","b-g-a-n","bgan","","292","began = bgan (b-g-a-n) [1]"
"less","l-e-s","leso","o","293","less = leso (l-e-s) [0]"
"present","p-r","pro","o","294","present = pro (p-r) [4]"
"large","l-a-j","laj","","295","large = laj (l-a-j) [2]"
"water","u-o-t-e2","uote","","296","water = uote (u-o-t-e2) [1]"
"den","d-e-n","deno","o","297","den = deno (d-e-n) [-1]"
"within","e-th-e-n","ehen","","298","within = ehen (e-th-e-n) [2]"
"door","d-o-r","dor","","299","door = dor (d-o-r) [1]"
"poor","p-u","puo","o","300","poor = puo (p-u) [1]"
"certain","s-e-tn","setn","","301","certain = setn (s-e-tn) [3]"
"sent","s-e-nt","sento","o","304","sent = sento (s-e-nt) [-1]"
"often","o-f-n","ofn","","305","often = ofn (o-f-n) [2]"
"stood","s-t-u","stu","","307","stood = stu (s-t-u) [2]"
"power","p-a-u","pw","","308","power = pw (p-a-u) [3]"
"room","r-m","rm","","309","room = rm (r-m) [2]"
"half","^-h-\-a-f","haf","","310","half = haf (^-h-\-a-f) [1]"
"public","p-b","pb","","311","public = pb (p-b) [4]"
"themselves","th-m-ss","hmss","","312","themselves = hmss (th-m-ss) [6]"
"morning","mn-\-h","mngo","o","313","morning = mngo (mn-\-h) [3]"
"sir","s2","sw","w","314","sir = sw (s2) [1]"
"myself","m-as2","mas","","315","myself = mas (m-as2) [3]"
"keep","k-p","kp","","316","keep = kp (k-p) [2]"
"money","mn-e","mneo","o","317","money = mneo (mn-e) [1]"
"mother","m-u-th","muh","","318","mother = muh (m-u-th) [3]"
"hundred","^-h-\-u-nt","hunt","","322","hundred = hunt (^-h-\-u-nt) [3]"
"kind","k-i","ki","","325","kind = ki (k-i) [2]"
"order","o-d","od","","326","order = od (o-d) [3]"
"war","u-o","uoo","o","327","war = uoo (u-o) [0]"
"means","m-e-n-s","mens","","328","means = mens (m-e-n-s) [1]"
"form","f-m","fmo","o","329","form = fmo (f-m) [1]"
"round","r-nt","rnt","","331","round = rnt (r-nt) [2]"
"received","r-s-e-/-t","rset","","332","received = rset (r-s-e-/-t) [4]"
"voice","v-o-e-s","vys","","333","voice = vys (v-o-e-s) [2]"
"believe","b-e","beo","o","334","believe = beo (b-e) [4]"
"white","^-h-\-u-i-t","huit","","336","white = huit (^-h-\-u-i-t) [1]"
"miss","m-e-s","mes","","337","miss = mes (m-e-s) [1]"
"anything","n-e-\-h","neg","","338","anything = neg (n-e-\-h) [5]"
"near","n-e2","neu","u","339","near = neu (n-e2) [1]"
"others","u-th-s","uhs","","340","others = uhs (u-th-s) [3]"
"thus","th-u-s","husu","u","341","thus = husu (th-u-s) [0]"
"passed","p-a-s-t","pasto","o","342","passed = pasto (p-a-s-t) [1]"
"matter","m-a-t","mato","o","343","matter = mato (m-a-t) [2]"
"year","e-r","eru","u","345","year = eru (e-r) [1]"
"read","r-e-d","redo","o","346","read = redo (r-e-d) [0]"
"true","t-r-u","tru","","347","true = tru (t-r-u) [1]"
"point","o-e","yo","o","348","point = yo (o-e) [3]"
"herself","e-r-s","erso","o","349","herself = erso (e-r-s) [3]"
"friend","f-r","fr","","350","friend = fr (f-r) [4]"
"state","s-t","sto","o","351","state = sto (s-t) [2]"
"person","p-r-s","prs","","352","person = prs (p-r-s) [3]"
"wife","i-f","ifo","o","353","wife = ifo (i-f) [1]"
"already","o-r-e","ore","","354","already = ore (o-r-e) [4]"
"above","a-b-v","abv","","355","above = abv (a-b-v) [2]"
"high","^-h-\-i","hio","o","356","high = hio (^-h-\-i) [1]"
"met","m-e-t","meto","o","357","met = meto (m-e-t) [-1]"
"says","s2s","ss","","358","says = ss (s2s) [2]"
"together","t-u-g","tug","","359","together = tug (t-u-g) [5]"
"why","i","io","o","360","why = io (i) [1]"
"perhaps","p-r-a-p-s","praps","","361","perhaps = praps (p-r-a-p-s) [2]"
"death","d-e-th","deh","","362","death = deh (d-e-th) [2]"
"dear","d-e2","deo","o","363","dear = deo (d-e2) [1]"
"fact","f-a-k","fak","","364","fact = fak (f-a-k) [1]"
"least","l-e-s-t","lest","","365","least = lest (l-e-s-t) [1]"
"case","k-a-s","kas","","366","case = kas (k-a-s) [1]"
"hear","^-h-\-e-r","heru","u","367","hear = heru (^-h-\-e-r) [0]"
"known","n-o-n","nono","o","368","known = nono (n-o-n) [1]"
"English","e-ng-sh","engz","","369","English = engz (e-ng-sh) [3]"
"hope","^-h-\-o-p","hop","","371","hope = hop (^-h-\-o-p) [1]"
"along","a-l-ng","alng","","372","along = alng (a-l-ng) [1]"
"leave","l-e-v","lev","","373","leave = lev (l-e-v) [2]"
"sure","sh-u","zuo","o","374","sure = zuo (sh-u) [1]"
"children","ch-e-l","cel","","375","children = cel (ch-e-l) [5]"
"during","d-r","dro","o","376","during = dro (d-r) [3]"
"open","o-p-n","opn","","377","open = opn (o-p-n) [1]"
"yes","ye","yeo","o","378","yes = yeo (ye) [0]"
"several","s-e-v","sev","","379","several = sev (s-e-v) [4]"
"king","k-e-ng","keng","","380","king = keng (k-e-ng) [0]"
"indeed","n-td","ntd","","381","indeed = ntd (n-td) [3]"
"therefore","th2-f","hf","","382","therefore = hf (th2-f) [7]"
"number","n-u-m","num","","383","number = num (n-u-m) [3]"
"feet","f-e-t","fet","","384","feet = fet (f-e-t) [1]"
"wish","u-sh","uz","","385","wish = uz (u-sh) [2]"
"gone","g-n","gn","","386","gone = gn (g-n) [2]"
"girl","g-l","glo","o","387","girl = glo (g-l) [1]"
"lay","l-a","lau","u","388","lay = lau (l-a) [0]"
"either","e-th2","eho","o","389","either = eho (e-th2) [3]"
"held","^-h-\-e-ld","heldo","o","390","held = heldo (^-h-\-e-ld) [-1]"
"whether","u-e-th","ueh","","391","whether = ueh (u-e-th) [4]"
"letter","l-e","leu","u","392","letter = leu (l-e) [3]"
"help","^-h-\-e-l-p","helpo","o","394","help = helpo (^-h-\-e-l-p) [-1]"
"free","f-r-e","fre","","395","free = fre (f-r-e) [1]"
"general","j-e-n","jen","","396","general = jen (j-e-n) [4]"
"second","s-e-k-nt","seknt","","398","second = seknt (s-e-k-nt) [1]"
"alone","a-l-o-n","alon","","399","alone = alon (a-l-o-n) [1]"
"return","r-e-t","ret","","400","return = ret (r-e-t) [3]"
"women","u-e-mn","uemn","","401","women = uemn (u-e-mn) [1]"
"nature","n-a-t","nat","","402","nature = nat (n-a-t) [3]"
"times","tm-s","tms","","403","times = tms (tm-s) [2]"
"land","l-a-nt","lant","","404","land = lant (l-a-nt) [0]"
"became","b-k-a","bka","","405","became = bka (b-k-a) [3]"
"become","b-k","bk","","406","become = bk (b-k) [4]"
"thousand","th-a-u","hwo","o","407","thousand = hwo (th-a-u) [5]"
"body","b-o","boo","o","408","body = boo (b-o) [1]"
"air","a-r","aro","o","409","air = aro (a-r) [0]"
"call","k-o","ko","","411","call = ko (k-o) [2]"
"sat","s-a-t","sato","o","412","sat = sato (s-a-t) [-1]"
"speak","s-p","sp","","413","speak = sp (s-p) [3]"
"united","e-u-n-i-/-t","unit","","414","united = unit (e-u-n-i-/-t) [2]"
"itself","t-ss","tss","","415","itself = tss (t-ss) [3]"
"hour","r","ru","u","417","hour = ru (r) [2]"
"reason","r-s-n","rsn","","419","reason = rsn (r-s-n) [3]"
"forth","f-th","fh","","421","forth = fh (f-th) [3]"
"feel","f-e-l","fel","","422","feel = fel (f-e-l) [1]"
"rest","r-e-s","res","","425","rest = res (r-e-s) [1]"
"business","b-s","bs","","427","business = bs (b-s) [6]"
"behind","b-i","bi","","429","behind = bi (b-i) [4]"
"plus","p-l-u-s","pluso","o","435","plus = pluso (p-l-u-s) [-1]"
"really","r-e-e","ree","","436","really = ree (r-e-e) [3]"
"child","ch-i-ld","cild","","439","child = cild (ch-i-ld) [1]"
"lost","l-o-s-t","losto","o","440","lost = losto (l-o-s-t) [-1]"
"human","^-h-\-e-u-mn","humn","","441","human = humn (^-h-\-e-u-mn) [1]"
"replied","r-e-p-/-t","rept","","442","replied = rept (r-e-p-/-t) [3]"
"kept","k-p-t","kpt","","443","kept = kpt (k-p-t) [1]"
"different","df","df","","446","different = df (df) [7]"
"fire","f-i-r","fir","","448","fire = fir (f-i-r) [1]"
"short","^-sh","zo","o","449","short = zo (^-sh) [3]"
"manner","mn-e2","mneu","u","450","manner = mneu (mn-e2) [2]"
"mean","m-e-n","meno","o","451","mean = meno (m-e-n) [0]"
"city","s-e-t-e","sete","","452","city = sete (s-e-t-e) [0]"
"fell","f-e-l","felo","o","453","fell = felo (f-e-l) [0]"
"able","a-b-l","abl","","454","able = abl (a-b-l) [1]"
"need","n-e-d","ned","","455","need = ned (n-e-d) [1]"
"French","f-r-e-n-ch","frenc","","456","French = frenc (f-r-e-n-ch) [1]"
"question","k-n","qn","","457","question = qn (k-n) [6]"
"family","f-a-m-ya","famya","","458","family = famya (f-a-m-ya) [1]"
"boy","b-o-e","byo","o","459","boy = byo (b-o-e) [0]"
"cause","k-s2","kso","o","460","cause = kso (k-s2) [2]"
"strong","s-t-r","str","","462","strong = str (s-t-r) [3]"
"ten","tn","tn","","464","ten = tn (tn) [1]"
"o","o","oe","e","465","o = oe (o) [-1]"
"England","e-ng","eng","","466","England = eng (e-ng) [4]"
"possible","p-o-s","poso","o","467","possible = poso (p-o-s) [4]"
"dead","td","tdo","o","468","dead = tdo (td) [1]"
"returned","r-e-t-/-t","rett","","469","returned = rett (r-e-t-/-t) [4]"
"bring","b-r","br","","470","bring = br (b-r) [3]"
"foundation","f-nt-sh","fntz","","472","foundation = fntz (f-nt-sh) [6]"
"live","l-a-v","lav","","473","live = lav (l-a-v) [1]"
"around","a-r-nt","arnt","","474","around = arnt (a-r-nt) [2]"
"doubt","d-a-u","dw","","475","doubt = dw (d-a-u) [3]"
"hard","^-h-\-a2-d","hado","o","476","hard = hado (^-h-\-a2-d) [0]"
"soul","s-o-l","sol","","477","soul = sol (s-o-l) [1]"
"ask","s-k","sk","","478","ask = sk (s-k) [1]"
"sort","s-o-t","sot","","479","sort = sot (s-o-t) [1]"
"fine","f-i-n","fin","","480","fine = fin (f-i-n) [1]"
"hold","^-h-\-o-ld","holdo","o","481","hold = holdo (^-h-\-o-ld) [-1]"
"lady","l-a-d-e","lade","","482","lady = lade (l-a-d-e) [0]"
"black","b-l-a-k","blak","","483","black = blak (b-l-a-k) [1]"
"beautiful","b-t-e-f","btef","","484","beautiful = btef (b-t-e-f) [5]"
"sense","s-e-n-s","senso","o","485","sense = senso (s-e-n-s) [0]"
"close","k-l-o-s","klos","","486","close = klos (k-l-o-s) [1]"
"subject","s-j","sj","","487","subject = sj (s-j) [5]"
"turn","t-e-n","teno","o","488","turn = teno (t-e-n) [0]"
"town","t-n","tno","o","489","town = tno (t-n) [1]"
"followed","f-o-/-t","fot","","490","followed = fot (f-o-/-t) [5]"
"law","l-o","loo","o","491","law = loo (l-o) [0]"
"evening","e-v-n-\-h","evng","","492","evening = evng (e-v-n-\-h) [3]"
"truth","t-r","tr","","493","truth = tr (t-r) [3]"
"ground","g-r-nt","grnt","","495","ground = grnt (g-r-nt) [2]"
"understand","u-/-s-tn","ustn","","496","understand = ustn (u-/-s-tn) [6]"
"show","sh-o","zoo","o","497","show = zoo (sh-o) [1]"
"written","r-e-tn","retn","","499","written = retn (r-e-tn) [3]"
"common","k-mn","kmn","","501","common = kmn (k-mn) [3]"
"ought","o-t","oto","o","503","ought = oto (o-t) [2]"
"fear","f-e-r","fer","","504","fear = fer (f-e-r) [1]"
"dark","d-a-r-k","darko","o","505","dark = darko (d-a-r-k) [-1]"
"party","p-t-e","pte","","506","party = pte (p-t-e) [2]"
"ready","r-e-d-e","rede","","507","ready = rede (r-e-d-e) [1]"
"force","f-s","fs","","508","force = fs (f-s) [3]"
"carried","k-a-e-/-t","kaet","","509","carried = kaet (k-a-e-/-t) [3]"
"can't","k-t","kto","o","510","can't = kto (k-t) [2]"
"early","e-r-e","ereo","o","511","early = ereo (e-r-e) [1]"
"talk","t-o-k","tok","","512","talk = tok (t-o-k) [1]"
"account","a-k-t","akt","","513","account = akt (a-k-t) [4]"
"answer","a-n-s","ans","","514","answer = ans (a-n-s) [3]"
"paid","p-d","pd","","516","paid = pd (p-d) [2]"
"across","a-k-r-s","akrs","","517","across = akrs (a-k-r-s) [2]"
"necessary","n-e-ss","ness","","519","necessary = ness (n-e-ss) [5]"
"earth","e-r-th","erh","","522","earth = erh (e-r-th) [2]"
"spirit","s-p-r","spr","","523","spirit = spr (s-p-r) [3]"
"idea","a-d-e","ade","","526","idea = ade (a-d-e) [1]"
"character","k-a-k","kak","","528","character = kak (k-a-k) [6]"
"reached","r-e-ch-t","rect","","529","reached = rect (r-e-ch-t) [3]"
"copyright","k-p-e-r-i","kperi","","530","copyright = kperi (k-p-e-r-i) [4]"
"sea","s-e","seo","o","531","sea = seo (s-e) [0]"
