word,formal,lazy,keyer,usage,hint
email,ema,ema,,10,email = ema (ema)  [2]
google,gugl,gugl,,10,google = gugl (gugl)  [2]
emailed,emad,emad,,11,emailed = emad (emad)  [3]
emailing,emag,emag,,12,emailing = emag (emag)  [4]
emails,emas,emas,,13,emails = emas (emas)  [2]
